"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000278358",0,NA,NA,NA,NA,NA
"ENSG00000278360",0,NA,NA,NA,NA,NA
"ENSG00000278361",0,NA,NA,NA,NA,NA
"ENSG00000278362",0.335086554313616,0.818794461776866,3.36140386348512,0.24358705321649,0.807550656354978,NA
"ENSG00000278363",0.318221665258415,-1.72855034821057,3.49388212180692,-0.494736309912088,0.620786267363738,NA
"ENSG00000278364",0,NA,NA,NA,NA,NA
"ENSG00000278368",0,NA,NA,NA,NA,NA
"ENSG00000278369",0,NA,NA,NA,NA,NA
"ENSG00000278373",1.2652872168497,-1.88026323056132,1.8129788327817,-1.037112621815,0.299683373534376,NA
"ENSG00000278377",0,NA,NA,NA,NA,NA
"ENSG00000278378",0.238064517476722,0.173365714697881,3.5338115409304,0.0490591285612917,0.960872174846211,NA
"ENSG00000278380",0,NA,NA,NA,NA,NA
"ENSG00000278381",0,NA,NA,NA,NA,NA
"ENSG00000278382",0,NA,NA,NA,NA,NA
"ENSG00000278388",0,NA,NA,NA,NA,NA
"ENSG00000278395",0,NA,NA,NA,NA,NA
"ENSG00000278399",0,NA,NA,NA,NA,NA
"ENSG00000278400",0,NA,NA,NA,NA,NA
"ENSG00000278401",0,NA,NA,NA,NA,NA
"ENSG00000278402",0,NA,NA,NA,NA,NA
"ENSG00000278403",0,NA,NA,NA,NA,NA
"ENSG00000278414",0,NA,NA,NA,NA,NA
"ENSG00000278415",0.519842448815064,0.305282861641599,3.09554593968826,0.0986200391108855,0.921439958673737,NA
"ENSG00000278424",0,NA,NA,NA,NA,NA
"ENSG00000278427",0,NA,NA,NA,NA,NA
"ENSG00000278428",0,NA,NA,NA,NA,NA
"ENSG00000278429",0.270319887763909,1.72808788989605,3.5155535171933,0.49155499452493,0.623033965778922,NA
"ENSG00000278430",0,NA,NA,NA,NA,NA
"ENSG00000278432",0,NA,NA,NA,NA,NA
"ENSG00000278437",0,NA,NA,NA,NA,NA
"ENSG00000278441",0,NA,NA,NA,NA,NA
"ENSG00000278442",0,NA,NA,NA,NA,NA
"ENSG00000278443",0,NA,NA,NA,NA,NA
"ENSG00000278446",0,NA,NA,NA,NA,NA
"ENSG00000278450",0,NA,NA,NA,NA,NA
"ENSG00000278455",0.327330569182154,0.818685117430086,3.38445411286135,0.241895765204492,0.808860931586118,NA
"ENSG00000278461",0.12262360047132,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000278463",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000278466",0,NA,NA,NA,NA,NA
"ENSG00000278468",2.12627315320949,0.358795651178841,1.14493551788449,0.313376295498102,0.753994791347696,NA
"ENSG00000278473",0,NA,NA,NA,NA,NA
"ENSG00000278474",0,NA,NA,NA,NA,NA
"ENSG00000278476",0,NA,NA,NA,NA,NA
"ENSG00000278477",0,NA,NA,NA,NA,NA
"ENSG00000278478",0,NA,NA,NA,NA,NA
"ENSG00000278480",0,NA,NA,NA,NA,NA
"ENSG00000278481",0,NA,NA,NA,NA,NA
"ENSG00000278485",0,NA,NA,NA,NA,NA
"ENSG00000278486",0,NA,NA,NA,NA,NA
"ENSG00000278487",0,NA,NA,NA,NA,NA
"ENSG00000278489",0,NA,NA,NA,NA,NA
"ENSG00000278490",0,NA,NA,NA,NA,NA
"ENSG00000278495",0,NA,NA,NA,NA,NA
"ENSG00000278496",0.212620228666295,-1.22942089357876,3.52880843160612,-0.348395476095367,0.72754319952768,NA
"ENSG00000278499",1.13437468273313,1.10398298787658,2.20098556055871,0.501585747612238,0.61595894695109,NA
"ENSG00000278500",0.245247200942639,-1.35240910102795,3.52264095924272,-0.383919087035961,0.701038419045823,NA
"ENSG00000278503",0,NA,NA,NA,NA,NA
"ENSG00000278504",0.376866228010732,1.00434634408175,3.28969086163301,0.305301132028921,0.760136813834635,NA
"ENSG00000278505",0.274966849861583,0.17336571469788,3.5338115409304,0.0490591285612915,0.960872174846211,NA
"ENSG00000278508",0,NA,NA,NA,NA,NA
"ENSG00000278510",0,NA,NA,NA,NA,NA
"ENSG00000278513",0,NA,NA,NA,NA,NA
"ENSG00000278519",0,NA,NA,NA,NA,NA
"ENSG00000278522",0.229169940718143,-1.27294280041894,3.52673698421313,-0.360940667284538,0.71814380181505,NA
"ENSG00000278528",0,NA,NA,NA,NA,NA
"ENSG00000278531",0,NA,NA,NA,NA,NA
"ENSG00000278533",0.238064517476722,0.173365714697881,3.5338115409304,0.0490591285612917,0.960872174846211,NA
"ENSG00000278537",0,NA,NA,NA,NA,NA
"ENSG00000278541",0,NA,NA,NA,NA,NA
"ENSG00000278543",0.357421820090256,0.819086219823459,3.30227139134855,0.24803722128028,0.804105608032373,NA
"ENSG00000278548",0,NA,NA,NA,NA,NA
"ENSG00000278552",0,NA,NA,NA,NA,NA
"ENSG00000278555",0.270319887763909,1.72808788989605,3.5155535171933,0.49155499452493,0.623033965778922,NA
"ENSG00000278561",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000278562",0.901369492286034,-1.20932123989075,2.72413849877139,-0.443927957567563,0.657094670730901,NA
"ENSG00000278563",0.12262360047132,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000278565",0,NA,NA,NA,NA,NA
"ENSG00000278566",0,NA,NA,NA,NA,NA
"ENSG00000278567",0,NA,NA,NA,NA,NA
"ENSG00000278570",3.58364438692069,-0.495635092738785,1.0920689056521,-0.453849651952897,0.649937043710222,NA
"ENSG00000278573",0,NA,NA,NA,NA,NA
"ENSG00000278577",0,NA,NA,NA,NA,NA
"ENSG00000278580",0,NA,NA,NA,NA,NA
"ENSG00000278582",0,NA,NA,NA,NA,NA
"ENSG00000278585",0,NA,NA,NA,NA,NA
"ENSG00000278586",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000278588",0,NA,NA,NA,NA,NA
"ENSG00000278589",0,NA,NA,NA,NA,NA
"ENSG00000278593",0,NA,NA,NA,NA,NA
"ENSG00000278594",0.661785198157563,1.02668211691454,3.46674766691644,0.296151383243807,0.767114474813451,NA
"ENSG00000278599",0.729016545013722,-2.0047532099177,3.43920207051574,-0.582912306056233,0.559952335935803,NA
"ENSG00000278602",0,NA,NA,NA,NA,NA
"ENSG00000278603",1.76444007125596,-0.754176564838362,1.59614307618069,-0.472499349270735,0.636570406103023,NA
"ENSG00000278605",66.4408755136972,0.399300327534807,3.22841340409364,0.123683146349378,NA,NA
"ENSG00000278606",0,NA,NA,NA,NA,NA
"ENSG00000278608",12.0023219682027,2.23638427524191,1.70690087094455,1.31020161352684,NA,NA
"ENSG00000278614",0,NA,NA,NA,NA,NA
"ENSG00000278620",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000278624",1.64294410824537,-0.418050624080462,1.3116292954494,-0.318726202236301,0.749934143592084,NA
"ENSG00000278631",0.4380514196993,-1.11946396964531,3.15903153696634,-0.354369355464031,0.723062097207424,NA
"ENSG00000278633",0,NA,NA,NA,NA,NA
"ENSG00000278634",0.274966849861583,0.17336571469788,3.5338115409304,0.0490591285612915,0.960872174846211,NA
"ENSG00000278635",0.228697488890791,-1.27036164147508,3.52685839933503,-0.360196383760289,0.718700278814812,NA
"ENSG00000278637",0,NA,NA,NA,NA,NA
"ENSG00000278641",0,NA,NA,NA,NA,NA
"ENSG00000278646",0,NA,NA,NA,NA,NA
"ENSG00000278647",0,NA,NA,NA,NA,NA
"ENSG00000278650",0,NA,NA,NA,NA,NA
"ENSG00000278654",1.70757019916048,-0.998135947933399,1.33680985893666,-0.746655136675418,0.455271757078676,NA
"ENSG00000278655",0.682673991873617,-0.359812859346938,2.1085645710955,-0.170643509940034,0.864504083676565,NA
"ENSG00000278656",0,NA,NA,NA,NA,NA
"ENSG00000278659",0,NA,NA,NA,NA,NA
"ENSG00000278661",0,NA,NA,NA,NA,NA
"ENSG00000278664",0,NA,NA,NA,NA,NA
"ENSG00000278665",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000278667",0,NA,NA,NA,NA,NA
"ENSG00000278670",0,NA,NA,NA,NA,NA
"ENSG00000278673",0,NA,NA,NA,NA,NA
"ENSG00000278674",0.405380649925923,1.06496390568614,3.51183976067429,0.303249572378457,0.761699673172203,NA
"ENSG00000278677",0.710754851890481,2.01714317776136,2.33682345287479,0.863198790340724,0.388028178678364,NA
"ENSG00000278678",0,NA,NA,NA,NA,NA
"ENSG00000278681",0,NA,NA,NA,NA,NA
"ENSG00000278682",0,NA,NA,NA,NA,NA
"ENSG00000278683",0.212147776838943,-1.22756575882831,3.52889787918433,-0.3478609472009,0.727944615328111,NA
"ENSG00000278684",0,NA,NA,NA,NA,NA
"ENSG00000278685",0.274966849861583,0.17336571469788,3.5338115409304,0.0490591285612915,0.960872174846211,NA
"ENSG00000278687",0,NA,NA,NA,NA,NA
"ENSG00000278688",0,NA,NA,NA,NA,NA
"ENSG00000278689",0,NA,NA,NA,NA,NA
"ENSG00000278691",0,NA,NA,NA,NA,NA
"ENSG00000278692",0,NA,NA,NA,NA,NA
"ENSG00000278694",0,NA,NA,NA,NA,NA
"ENSG00000278695",1.42975015549797,-0.0828314009710269,3.30213780977222,-0.0250841744780908,0.97998782314846,NA
"ENSG00000278697",0,NA,NA,NA,NA,NA
"ENSG00000278699",0.229169940718143,-1.27294280041894,3.52673698421313,-0.360940667284538,0.71814380181505,NA
"ENSG00000278705",0,NA,NA,NA,NA,NA
"ENSG00000278707",0,NA,NA,NA,NA,NA
"ENSG00000278710",0,NA,NA,NA,NA,NA
"ENSG00000278712",0.482308191091996,0.381664513108172,3.5067149109879,0.108838192666381,0.913330830374068,NA
"ENSG00000278714",0,NA,NA,NA,NA,NA
"ENSG00000278720",0,NA,NA,NA,NA,NA
"ENSG00000278723",0,NA,NA,NA,NA,NA
"ENSG00000278725",0,NA,NA,NA,NA,NA
"ENSG00000278726",0,NA,NA,NA,NA,NA
"ENSG00000278728",1.57000082383691,0.409084909008563,1.74634454989483,0.234252117678151,0.814789256309024,NA
"ENSG00000278729",0,NA,NA,NA,NA,NA
"ENSG00000278731",0,NA,NA,NA,NA,NA
"ENSG00000278734",0,NA,NA,NA,NA,NA
"ENSG00000278735",0.242239027747045,-1.27036164147508,3.52685839933503,-0.360196383760289,0.718700278814812,NA
"ENSG00000278736",0,NA,NA,NA,NA,NA
"ENSG00000278738",0,NA,NA,NA,NA,NA
"ENSG00000278742",49.294502703786,0.355611368759594,3.22926940970049,0.110121307219324,NA,NA
"ENSG00000278744",0.33244998310718,-0.55148950155442,3.3879535213632,-0.162779535810314,0.870692021405228,NA
"ENSG00000278745",0,NA,NA,NA,NA,NA
"ENSG00000278749",0,NA,NA,NA,NA,NA
"ENSG00000278754",0,NA,NA,NA,NA,NA
"ENSG00000278755",0,NA,NA,NA,NA,NA
"ENSG00000278758",0,NA,NA,NA,NA,NA
"ENSG00000278760",4.49336308436952,1.61427569005389,2.35841220200404,0.684475635210066,0.493674869649344,NA
"ENSG00000278761",0,NA,NA,NA,NA,NA
"ENSG00000278763",2.04780418989827,-0.91854187734391,1.42125449948975,-0.646289512310202,0.518091878641736,NA
"ENSG00000278776",0,NA,NA,NA,NA,NA
"ENSG00000278782",0,NA,NA,NA,NA,NA
"ENSG00000278786",0,NA,NA,NA,NA,NA
"ENSG00000278789",0,NA,NA,NA,NA,NA
"ENSG00000278790",0,NA,NA,NA,NA,NA
"ENSG00000278795",0,NA,NA,NA,NA,NA
"ENSG00000278797",0,NA,NA,NA,NA,NA
"ENSG00000278801",0,NA,NA,NA,NA,NA
"ENSG00000278803",0,NA,NA,NA,NA,NA
"ENSG00000278805",0,NA,NA,NA,NA,NA
"ENSG00000278807",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000278809",0,NA,NA,NA,NA,NA
"ENSG00000278810",0,NA,NA,NA,NA,NA
"ENSG00000278813",0,NA,NA,NA,NA,NA
"ENSG00000278819",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000278821",0,NA,NA,NA,NA,NA
"ENSG00000278824",0,NA,NA,NA,NA,NA
"ENSG00000278826",0,NA,NA,NA,NA,NA
"ENSG00000278830",0,NA,NA,NA,NA,NA
"ENSG00000278833",0,NA,NA,NA,NA,NA
"ENSG00000278837",0,NA,NA,NA,NA,NA
"ENSG00000278842",0.221256680762682,1.53940926805239,3.52295592936864,0.43696523570429,0.662136560102751,NA
"ENSG00000278843",4.28378246701814,3.44862328465896,1.19688227154907,2.88133876374956,0.00395989779366492,NA
"ENSG00000278846",0,NA,NA,NA,NA,NA
"ENSG00000278848",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000278850",0,NA,NA,NA,NA,NA
"ENSG00000278854",0,NA,NA,NA,NA,NA
"ENSG00000278856",0,NA,NA,NA,NA,NA
"ENSG00000278857",0,NA,NA,NA,NA,NA
"ENSG00000278868",1.31647875743695,0.542654969630953,2.67099871596729,0.203165567391309,0.839005624801418,NA
"ENSG00000278870",0,NA,NA,NA,NA,NA
"ENSG00000278881",0.351421939200304,-0.508717329004447,3.33252594832056,-0.152652173424431,0.878672578677368,NA
"ENSG00000278883",2.70092051663199,0.138292984001978,1.45886741509859,0.0947947582972318,0.924477850397157,NA
"ENSG00000278888",0.50630090995881,0.305595393504121,3.11395571005843,0.0981373603089514,0.92182322145986,NA
"ENSG00000278889",0.360058391296692,2.08582620118014,3.23947786364716,0.64387728176411,0.519655014655293,NA
"ENSG00000278899",3.90324789975783,0.0102931235621233,0.947694105149303,0.0108612299118413,0.991334162721829,NA
"ENSG00000278919",2.93047375273748,-1.00256690108321,0.946129711662745,-1.05965058355612,0.289303592026865,NA
"ENSG00000278923",0.12262360047132,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000278931",4.05937228142335,-0.939452797572215,1.56890270681131,-0.598796084354771,0.549308873789621,NA
"ENSG00000278938",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000278939",0.195812391952255,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000278951",0,NA,NA,NA,NA,NA
"ENSG00000279000",0,NA,NA,NA,NA,NA
"ENSG00000279012",0,NA,NA,NA,NA,NA
"ENSG00000279018",3.53529825724172,0.079482132308534,2.05110527805955,0.0387508789328104,0.969089008324097,NA
"ENSG00000279037",0.225903642860357,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000279049",0.53084189392471,-2.46005294953648,3.4503883867491,-0.712978561771215,0.475859023177957,NA
"ENSG00000279051",0,NA,NA,NA,NA,NA
"ENSG00000279054",0,NA,NA,NA,NA,NA
"ENSG00000279058",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000279062",0.716662628522712,-1.73753279838925,3.45044251223793,-0.503568105315947,0.614564910253707,NA
"ENSG00000279068",3.51255032298172,-0.797190958581428,1.30896088468402,-0.609025806583873,0.542507333570948,NA
"ENSG00000279073",0.594725807043903,-0.375678347499371,2.42805776726449,-0.154723809525594,0.877039058742894,NA
"ENSG00000279081",0,NA,NA,NA,NA,NA
"ENSG00000279084",1.15919882792768,1.23549304164019,1.52988771132908,0.807571060602129,0.419337551817794,NA
"ENSG00000279096",0.512558915510954,0.269172240236334,2.55569872945035,0.105322367278488,0.91612001515935,NA
"ENSG00000279109",0,NA,NA,NA,NA,NA
"ENSG00000279111",0,NA,NA,NA,NA,NA
"ENSG00000279112",0.981067443084504,0.913624376631965,1.88764752404132,0.484001576033623,0.628384750617848,NA
"ENSG00000279115",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000279116",0,NA,NA,NA,NA,NA
"ENSG00000279124",0,NA,NA,NA,NA,NA
"ENSG00000279131",0,NA,NA,NA,NA,NA
"ENSG00000279132",0,NA,NA,NA,NA,NA
"ENSG00000279167",0,NA,NA,NA,NA,NA
"ENSG00000279168",1.6823475340851,-0.431181307625402,1.52203774513377,-0.283292125312902,0.77695291323743,NA
"ENSG00000279169",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000279177",4.86295702218043,0.0844510169237388,1.1166092548921,0.0756316648404453,0.939712143704699,NA
"ENSG00000279183",1.15919882792768,1.23549304164019,1.52988771132908,0.807571060602129,0.419337551817794,NA
"ENSG00000279195",0,NA,NA,NA,NA,NA
"ENSG00000279211",0,NA,NA,NA,NA,NA
"ENSG00000279213",0.838278441238639,-0.322565481722407,1.96064219063496,-0.164520320567999,0.86932155119967,NA
"ENSG00000279219",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000279229",0.195812391952255,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000279230",0,NA,NA,NA,NA,NA
"ENSG00000279231",0,NA,NA,NA,NA,NA
"ENSG00000279238",0.515451412692724,-1.42678680466918,3.04028673886261,-0.469293499994988,0.638859860724451,NA
"ENSG00000279239",0.471844081910392,1.35508171582039,3.07706145884089,0.440381751858424,0.659660639219117,NA
"ENSG00000279244",2.02056637172767,0.416603554612031,1.18071491163311,0.352840089091281,0.724208327484269,NA
"ENSG00000279260",0,NA,NA,NA,NA,NA
"ENSG00000279261",1.77101835169449,-0.0790554737998045,1.17662614332537,-0.0671882689741863,0.946431824024003,NA
"ENSG00000279263",0,NA,NA,NA,NA,NA
"ENSG00000279270",0,NA,NA,NA,NA,NA
"ENSG00000279274",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000279280",0,NA,NA,NA,NA,NA
"ENSG00000279282",2.24607295361684,-0.0557497335826922,1.17069916138017,-0.0476208879461117,0.962018384739802,NA
"ENSG00000279287",0,NA,NA,NA,NA,NA
"ENSG00000279301",0,NA,NA,NA,NA,NA
"ENSG00000279307",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000279317",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000279335",0.196284843779606,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000279336",2.04621412027338,0.476179888590085,1.65499400552357,0.287723029207856,0.773558760356049,NA
"ENSG00000279346",0,NA,NA,NA,NA,NA
"ENSG00000279350",0,NA,NA,NA,NA,NA
"ENSG00000279362",1.49034549140283,4.09237785630039,3.41174495365998,1.19949700575076,0.230334748340554,NA
"ENSG00000279363",0,NA,NA,NA,NA,NA
"ENSG00000279374",1.48967837962819,0.616076597248204,1.50479581156829,0.409408766632685,0.682239707204859,NA
"ENSG00000279380",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000279381",0.978065014911919,-1.56808024703536,2.26399896120916,-0.692615267896534,0.488551026202675,NA
"ENSG00000279386",3.2131533009732,-0.434633506940408,1.02137416096098,-0.425537989458707,0.670444534024236,NA
"ENSG00000279389",0.459321198239404,1.34566490469195,3.09760290012343,0.43442137293916,0.663982480107349,NA
"ENSG00000279392",0.384048911476649,-0.631069860573387,3.52264069643277,-0.179146814834804,0.857822423628124,NA
"ENSG00000279395",0,NA,NA,NA,NA,NA
"ENSG00000279408",0,NA,NA,NA,NA,NA
"ENSG00000279414",0.546508852546044,0.279266694529596,2.5358915757978,0.110125644643043,0.912309730364404,NA
"ENSG00000279435",0,NA,NA,NA,NA,NA
"ENSG00000279445",0,NA,NA,NA,NA,NA
"ENSG00000279448",0.258788739798893,-1.36195322959319,3.52197862308017,-0.386701162996294,0.69897745506776,NA
"ENSG00000279461",0.638100472146067,0.532323845698506,2.95024934058897,0.180433510610407,0.856812248361231,NA
"ENSG00000279471",0.457237702957584,0.102771159420941,2.58642409122593,0.0397348446333984,0.968304521603121,NA
"ENSG00000279473",0.75350854582083,3.14521980051789,3.39152647877509,0.927375864585272,0.353731417386253,NA
"ENSG00000279477",0,NA,NA,NA,NA,NA
"ENSG00000279483",83.4383568802805,-3.71797829459703,1.90919863890192,-1.94740254829399,NA,NA
"ENSG00000279486",0,NA,NA,NA,NA,NA
"ENSG00000279493",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000279510",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000279514",0,NA,NA,NA,NA,NA
"ENSG00000279515",0,NA,NA,NA,NA,NA
"ENSG00000279524",0.26921551059835,1.7862987310989,3.51183999163274,0.508650375687649,0.610997311860403,NA
"ENSG00000279533",4.51756142283998,1.88931104526733,2.27543173979733,0.830308821057233,0.406364202016735,NA
"ENSG00000279538",0.497698672323982,-0.48503223343007,3.48542772830641,-0.139160031777721,0.889323691150422,NA
"ENSG00000279546",0,NA,NA,NA,NA,NA
"ENSG00000279547",0,NA,NA,NA,NA,NA
"ENSG00000279552",0,NA,NA,NA,NA,NA
"ENSG00000279556",0,NA,NA,NA,NA,NA
"ENSG00000279577",0,NA,NA,NA,NA,NA
"ENSG00000279588",0,NA,NA,NA,NA,NA
"ENSG00000279614",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000279615",0,NA,NA,NA,NA,NA
"ENSG00000279626",0,NA,NA,NA,NA,NA
"ENSG00000279639",0,NA,NA,NA,NA,NA
"ENSG00000279644",3.11078088710304,1.51808944926214,2.37469571011874,0.63927746312652,0.522642446914722,NA
"ENSG00000279646",2.83457870622133,-0.228877552534338,1.28254236583206,-0.178456134184583,0.858364768018057,NA
"ENSG00000279647",0,NA,NA,NA,NA,NA
"ENSG00000279661",0,NA,NA,NA,NA,NA
"ENSG00000279664",0,NA,NA,NA,NA,NA
"ENSG00000279686",0.212620228666295,-1.22942089357876,3.52880843160612,-0.348395476095367,0.72754319952768,NA
"ENSG00000279688",0,NA,NA,NA,NA,NA
"ENSG00000279709",0,NA,NA,NA,NA,NA
"ENSG00000279718",2.9085408940211,1.35100503626859,1.37850669243412,0.980049675263475,0.327061598599295,NA
"ENSG00000279720",2.40005657313975,-0.851184670709936,1.38270055882164,-0.61559581015526,0.538161317254462,NA
"ENSG00000279723",0,NA,NA,NA,NA,NA
"ENSG00000279724",0.975766545324958,-0.507535927490661,1.72363888992179,-0.294456066440744,0.768409429911101,NA
"ENSG00000279728",0,NA,NA,NA,NA,NA
"ENSG00000279730",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000279735",0.641152442838693,-1.51147926662782,2.34853840498359,-0.643582946491513,0.519845911636266,NA
"ENSG00000279745",3.91528724207701,-0.369733789802114,0.832114351467057,-0.444330504756054,0.65680364968611,NA
"ENSG00000279761",0,NA,NA,NA,NA,NA
"ENSG00000279768",4.26928369330916,0.256850926708513,1.06468970267535,0.241244867930156,0.809365338017641,NA
"ENSG00000279782",0,NA,NA,NA,NA,NA
"ENSG00000279783",0,NA,NA,NA,NA,NA
"ENSG00000279788",0,NA,NA,NA,NA,NA
"ENSG00000279800",0.730670160091432,-2.90275095545171,2.64561947291281,-1.09719140835314,0.272557728142309,NA
"ENSG00000279804",0,NA,NA,NA,NA,NA
"ENSG00000279808",0,NA,NA,NA,NA,NA
"ENSG00000279813",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000279816",3.74407124710621,-0.091205695777611,0.879137861950372,-0.103744474814531,0.91737213125902,NA
"ENSG00000279824",0,NA,NA,NA,NA,NA
"ENSG00000279830",0,NA,NA,NA,NA,NA
"ENSG00000279850",0,NA,NA,NA,NA,NA
"ENSG00000279857",0,NA,NA,NA,NA,NA
"ENSG00000279864",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000279892",0,NA,NA,NA,NA,NA
"ENSG00000279895",0,NA,NA,NA,NA,NA
"ENSG00000279909",2.98069098280565,5.10164902157839,3.39751162781667,1.5015839768757,0.133204584006227,NA
"ENSG00000279911",0,NA,NA,NA,NA,NA
"ENSG00000279916",0,NA,NA,NA,NA,NA
"ENSG00000279922",0,NA,NA,NA,NA,NA
"ENSG00000279924",0,NA,NA,NA,NA,NA
"ENSG00000279928",2.37150260519181,-0.548528948251127,2.07923886954294,-0.263812376868323,0.791924496980432,NA
"ENSG00000279937",2.18282845113314,0.0667714035716606,1.09079769152764,0.0612133708113636,0.951189281335049,NA
"ENSG00000279941",0,NA,NA,NA,NA,NA
"ENSG00000279955",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000279956",4.44575758263411,-0.116957118621996,0.969801494462483,-0.12059902906916,0.904008637920967,NA
"ENSG00000279961",0,NA,NA,NA,NA,NA
"ENSG00000279963",0,NA,NA,NA,NA,NA
"ENSG00000279966",0.727661986895838,-2.8969759882436,2.69570831373361,-1.07466225981669,0.2825259663039,NA
"ENSG00000279973",0,NA,NA,NA,NA,NA
"ENSG00000279983",0.475184131298741,0.300114019169844,3.51238774835429,0.0854444442560365,0.931908060922729,NA
"ENSG00000279984",0,NA,NA,NA,NA,NA
"ENSG00000279986",2.33469552353156,2.62995969935673,2.35493176940004,1.11678806729367,0.26408495210894,NA
"ENSG00000279988",0,NA,NA,NA,NA,NA
"ENSG00000279990",0,NA,NA,NA,NA,NA
"ENSG00000279992",0,NA,NA,NA,NA,NA
"ENSG00000280004",0,NA,NA,NA,NA,NA
"ENSG00000280012",0,NA,NA,NA,NA,NA
"ENSG00000280013",0.620643194821664,-2.66708421532166,3.44151165695425,-0.774974627772159,0.438354652252973,NA
"ENSG00000280019",0,NA,NA,NA,NA,NA
"ENSG00000280021",0,NA,NA,NA,NA,NA
"ENSG00000280034",0,NA,NA,NA,NA,NA
"ENSG00000280041",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000280050",0,NA,NA,NA,NA,NA
"ENSG00000280066",0,NA,NA,NA,NA,NA
"ENSG00000280075",0,NA,NA,NA,NA,NA
"ENSG00000280080",0.384048911476649,-0.631069860573387,3.52264069643277,-0.179146814834804,0.857822423628124,NA
"ENSG00000280090",0,NA,NA,NA,NA,NA
"ENSG00000280094",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000280098",0,NA,NA,NA,NA,NA
"ENSG00000280108",0.12262360047132,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000280112",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000280113",0,NA,NA,NA,NA,NA
"ENSG00000280114",0,NA,NA,NA,NA,NA
"ENSG00000280116",0.768862613904399,-0.432504888646881,1.9656253222525,-0.220034247499037,0.825844482594345,NA
"ENSG00000280126",0,NA,NA,NA,NA,NA
"ENSG00000280127",0,NA,NA,NA,NA,NA
"ENSG00000280141",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000280148",0.674596160524273,1.96534172264621,3.45779095833698,0.568380722353278,0.569776477454464,NA
"ENSG00000280165",0.238064517476722,0.173365714697881,3.5338115409304,0.0490591285612917,0.960872174846211,NA
"ENSG00000280170",2.73931914169123,-1.66139960721214,1.95228377930249,-0.85100313019336,0.394767613974861,NA
